Date,Open,High,Low,Close,Volume
2016-12-28,3315.75,3320.55,3293.17,3301.89,6900043700
2016-12-29,3297.04,3312.11,3288.1,3297.76,7008792300
2016-12-30,3302.6,3313.55,3295.75,3310.08,7174411600
2017-01-03,3313.95,3345.26,3313.95,3342.23,8656789600
2017-01-04,3340.56,3369.57,3338.15,3368.31,9005082700
2017-01-05,3368.34,3373.41,3361.46,3367.79,8833635700
2017-01-06,3366.85,3368.87,3346.89,3347.67,8745911400
2017-01-09,3345.75,3366.22,3344.35,3363.9,8370794200
2017-01-10,3361.64,3370.5,3354.09,3358.27,8381916000
2017-01-11,3355.8,3366.63,3334.3,3334.5,9107143800
2017-01-12,3332.69,3343.13,3315.96,3317.62,8123913500
2017-01-13,3317.96,3338.17,3309.37,3319.91,8418058900
2017-01-16,3314.15,3322.78,3264.21,3319.45,15777913500
2017-01-17,3305.6,3327.38,3292.2,3326.36,6945332800
2017-01-18,3323.34,3350.96,3320.41,3339.36,7062322700
2017-01-19,3330.95,3346.5,3324.68,3329.29,6615980800
2017-01-20,3326.98,3358.41,3326.37,3354.89,6530046200
2017-01-23,3359.05,3378.74,3355.85,3364.08,7555749800
2017-01-24,3363.14,3371.32,3355.9,3364.45,6619422600
2017-01-25,3361.66,3376.44,3357.22,3375.9,5837693100
2017-01-26,3378.26,3395.88,3378.26,3387.96,6531664700
2017-02-03,3390.93,3392.48,3362.56,3364.49,5518886100
2017-02-06,3368.11,3381.34,3358.75,3373.2,6852136000
2017-02-07,3371.77,3376.71,3354.62,3365.68,6375446200
2017-02-08,3361.78,3383.69,3347.43,3383.29,7540287900
2017-02-09,3381.9,3406.59,3379.79,3396.29,9755851500
2017-02-10,3398.32,3422.33,3398.03,3413.49,12376872000
2017-02-13,3416.92,3439.54,3416.88,3436.28,12014453800
2017-02-14,3438.51,3440.68,3424.4,3435.8,9480946500
2017-02-15,3435.39,3448.03,3417.08,3421.71,12764333800
2017-02-16,3421.83,3440.93,3418.35,3440.93,10827696200
2017-02-17,3443.62,3457.56,3419.61,3421.44,11460003600
2017-02-20,3421.64,3472.6,3421.64,3471.39,13262886200
2017-02-21,3475.06,3490.09,3472.02,3482.82,11484200900
2017-02-22,3483.2,3489.95,3473.52,3489.76,10281599400
2017-02-23,3487.58,3492.96,3460.12,3473.32,9953633000
2017-02-24,3468.96,3473.85,3455.25,3473.85,9553513300
2017-02-27,3471.13,3472.84,3441.39,3446.22,9867216000
2017-02-28,3445.03,3460.91,3441.36,3452.81,7521526000
2017-03-01,3452.21,3472.7,3449.11,3458.44,10326035400
2017-03-02,3463.48,3468.47,3434.0,3435.1,8989807700
2017-03-03,3424.66,3428.88,3412.83,3427.86,8099465200
2017-03-06,3427.25,3449.03,3425.9,3446.48,8307088200
2017-03-07,3446.16,3454.04,3440.06,3453.96,8033472000
2017-03-08,3452.2,3457.04,3441.26,3448.73,7958769000
2017-03-09,3442.9,3443.05,3414.68,3426.94,8457038100
2017-03-10,3423.98,3436.24,3423.94,3427.89,7001619900
2017-03-13,3425.67,3458.1,3412.69,3458.1,9168412400
2017-03-14,3456.66,3465.39,3448.9,3456.69,7707796300
2017-03-15,3452.21,3463.92,3445.27,3463.64,7910495400
2017-03-16,3472.27,3492.13,3472.27,3481.51,10633391300
2017-03-17,3485.31,3488.5,3441.47,3445.8,10375556000
2017-03-20,3449.05,3454.06,3429.82,3449.61,8873432200
2017-03-21,3449.77,3466.7,3445.64,3466.35,8770785500
2017-03-22,3450.75,3464.33,3433.5,3450.05,10493589400
2017-03-23,3452.41,3470.82,3435.69,3461.98,9431806200
2017-03-24,3464.2,3499.32,3461.11,3489.6,12564583300
2017-03-27,3488.76,3505.98,3474.52,3478.04,10701537700
2017-03-28,3480.25,3482.29,3461.47,3469.81,8419482000
2017-03-29,3472.97,3483.06,3455.55,3465.19,10485170600
2017-03-30,3461.62,3467.3,3422.37,3436.76,11637692200
2017-03-31,3434.82,3456.3,3430.82,3456.05,9157749100
2017-04-05,3476.42,3504.54,3475.15,3503.89,14339901700
2017-04-06,3507.99,3517.78,3495.72,3514.05,13676700400
2017-04-07,3514.45,3526.82,3506.39,3517.46,14029320400
2017-04-10,3519.46,3522.8,3502.08,3505.14,14188738000
2017-04-11,3503.83,3520.13,3466.14,3517.33,16594583200
2017-04-12,3514.57,3523.1,3498.0,3509.44,18182453700
2017-04-13,3500.28,3518.44,3496.57,3514.57,12998181300
2017-04-14,3516.81,3517.47,3476.95,3486.5,13547407800
2017-04-17,3475.74,3480.57,3453.68,3479.94,11716496100
2017-04-18,3474.89,3489.08,3462.63,3462.74,11092782300
2017-04-19,3452.99,3459.35,3418.51,3445.88,12134926400
2017-04-20,3444.52,3465.61,3440.72,3461.55,11418420800
2017-04-21,3461.39,3475.56,3449.54,3466.79,10441911000
2017-04-24,3458.23,3458.23,3403.98,3431.26,11466079100
2017-04-25,3427.73,3449.67,3422.65,3440.97,9407214800
2017-04-26,3440.25,3466.56,3439.15,3445.18,11194002900
2017-04-27,3435.1,3449.27,3399.54,3446.72,12329842500
2017-04-28,3439.57,3439.9,3417.24,3439.75,10163235100
2017-05-02,3427.92,3436.31,3418.66,3426.58,9279746200
2017-05-03,3421.76,3432.22,3403.08,3413.13,9166962400
2017-05-04,3404.94,3421.4,3391.28,3404.39,10348207500
2017-05-05,3393.48,3395.45,3366.56,3382.55,10989533300
2017-05-08,3369.11,3374.16,3339.57,3358.81,12374928700
2017-05-09,3342.6,3358.05,3327.59,3352.53,7677166800
2017-05-10,3350.65,3369.44,3336.0,3337.7,9208262800
2017-05-11,3322.95,3359.6,3312.89,3356.65,10925289000
2017-05-12,3350.94,3387.27,3349.17,3385.38,9338646600
2017-05-15,3391.59,3406.58,3391.59,3399.19,8297761100
2017-05-16,3390.92,3428.85,3373.55,3428.65,10524241600
2017-05-17,3423.19,3433.97,3408.15,3409.97,9973683700
2017-05-18,3387.67,3409.93,3383.94,3398.11,8575958900
2017-05-19,3395.23,3405.94,3392.38,3403.85,7147352500
2017-05-22,3400.59,3424.18,3391.18,3411.24,9253955900
2017-05-23,3405.02,3434.77,3401.53,3424.19,11691103300
2017-05-24,3409.72,3424.17,3383.89,3424.17,8355316100
2017-05-25,3414.4,3490.42,3413.22,3485.66,13072163100
2017-05-26,3479.62,3498.32,3473.04,3480.44,10324115300
2017-05-31,3495.07,3515.08,3474.92,3492.88,10482974400
2017-06-01,3485.22,3499.81,3476.43,3497.74,10312772400
2017-06-02,3491.59,3498.12,3470.2,3486.51,8266801000
2017-06-05,3480.17,3484.12,3462.31,3468.75,7973815200
2017-06-06,3464.38,3492.88,3460.45,3492.88,6408938800
2017-06-07,3493.88,3537.1,3491.13,3533.87,10441996800
2017-06-08,3531.24,3562.27,3528.18,3560.98,9022490500
2017-06-09,3561.24,3590.89,3560.63,3576.17,10118826500
2017-06-12,3570.22,3603.69,3565.9,3574.39,9038116700
2017-06-13,3569.16,3584.41,3559.21,3582.27,7517713800
2017-06-14,3571.25,3571.25,3530.27,3535.3,8381078300
2017-06-15,3530.75,3542.28,3508.95,3528.79,8263253500
2017-06-16,3522.98,3536.14,3514.39,3518.76,7645270700
2017-06-19,3520.06,3554.91,3520.06,3553.66,7979714100
2017-06-20,3560.79,3563.7,3539.52,3546.49,8050955900
2017-06-21,3567.13,3587.99,3545.57,3587.96,8785982400
2017-06-22,3583.56,3635.53,3581.34,3590.34,13552698700
2017-06-23,3583.44,3623.24,3569.32,3622.88,10512913400
2017-06-26,3627.02,3671.94,3627.02,3668.09,13463799500
2017-06-27,3665.58,3676.53,3648.76,3674.72,9755870200
2017-06-28,3664.16,3672.19,3644.03,3646.17,9792085800
2017-06-29,3649.25,3669.14,3644.73,3668.83,8558949800
2017-06-30,3654.74,3669.76,3646.23,3666.8,8151002800
2017-07-03,3667.23,3667.6,3633.78,3650.85,8882086000
2017-07-04,3646.83,3646.85,3611.69,3619.98,9507141300
2017-07-05,3611.9,3660.73,3610.46,3659.68,8823242500
2017-07-06,3654.56,3666.78,3629.56,3660.1,10237924500
2017-07-07,3647.64,3657.11,3631.87,3655.93,10373549700
2017-07-10,3647.94,3667.85,3641.53,3653.69,12059191000
2017-07-11,3646.88,3701.21,3646.0,3670.81,11876082600
2017-07-12,3672.63,3691.58,3640.59,3658.82,12228779200
2017-07-13,3656.35,3690.48,3652.57,3686.92,12566954900
2017-07-14,3682.62,3703.09,3672.74,3703.09,10551400500
2017-07-17,3700.62,3716.47,3621.36,3663.56,17882160000
2017-07-18,3648.49,3667.54,3622.04,3667.18,12462205600
2017-07-19,3660.87,3731.05,3658.2,3729.75,18247778700
2017-07-20,3725.14,3750.19,3723.07,3747.88,14241003900
2017-07-21,3738.18,3751.7,3722.07,3728.6,11794122600
2017-07-24,3724.38,3755.19,3719.85,3743.47,13486872200
2017-07-25,3742.64,3752.16,3713.28,3719.56,12167205900
2017-07-26,3722.88,3738.53,3684.18,3705.39,13632521000
2017-07-27,3700.86,3716.69,3672.5,3712.2,14500290400
2017-07-28,3703.49,3725.54,3696.78,3721.89,11141139200
2017-07-31,3722.43,3746.52,3713.66,3737.87,14842903900
2017-08-01,3738.74,3770.4,3737.1,3770.38,15254653900
2017-08-02,3768.19,3784.35,3759.28,3760.85,17229338300
2017-08-03,3755.11,3766.34,3718.44,3727.83,14615394400
2017-08-04,3724.72,3738.73,3707.0,3707.58,15747006000
2017-08-07,3701.22,3730.78,3689.96,3726.8,12423153000
2017-08-08,3724.33,3737.33,3718.81,3732.21,13724192800
2017-08-09,3728.03,3739.0,3713.57,3731.04,12467998900
2017-08-10,3724.96,3746.86,3688.18,3715.92,13008512800
2017-08-11,3687.93,3700.49,3645.1,3647.35,15038742100
2017-08-14,3651.38,3698.37,3651.38,3694.68,11530845100
2017-08-15,3695.78,3719.29,3692.28,3706.06,10644485700
2017-08-16,3701.13,3707.14,3679.73,3701.42,10413414100
2017-08-17,3707.07,3722.62,3704.41,3721.28,10865625100
2017-08-18,3707.19,3733.49,3700.41,3724.68,9656170500
2017-08-21,3731.84,3744.26,3728.62,3740.99,10031307300
2017-08-22,3745.75,3758.29,3734.56,3752.3,10029285600
2017-08-23,3747.61,3772.46,3741.72,3756.09,10496157300
2017-08-24,3755.89,3765.71,3729.09,3734.65,8994737200
2017-08-25,3736.29,3795.97,3736.29,3795.75,12994090000
2017-08-28,3805.66,3866.94,3805.66,3842.71,18557632500
2017-08-29,3839.18,3847.93,3825.76,3834.54,12822707000
2017-08-30,3834.27,3854.71,3827.86,3834.3,14135285700
2017-08-31,3835.84,3840.2,3800.89,3822.09,13294493500
2017-09-01,3825.34,3843.62,3818.16,3830.54,15864551100
2017-09-04,3828.54,3847.09,3813.55,3845.62,14956632000
2017-09-05,3845.54,3865.29,3841.95,3857.05,12496415500
2017-09-06,3846.75,3858.25,3831.38,3849.45,13139872300
2017-09-07,3851.69,3858.16,3828.84,3829.87,12388418100
2017-09-08,3830.07,3843.02,3813.98,3825.99,10603650400
2017-09-11,3828.34,3850.74,3817.51,3825.64,12388399700
2017-09-12,3832.24,3849.39,3822.0,3837.93,14419024200
2017-09-13,3835.55,3847.78,3822.94,3842.61,9541078500
2017-09-14,3843.57,3854.49,3820.09,3829.96,11535858300
2017-09-15,3826.14,3843.3,3818.52,3831.3,12242700600
2017-09-18,3832.96,3862.36,3832.96,3843.14,11793440500
2017-09-19,3849.88,3857.3,3820.29,3832.12,11243298700
2017-09-20,3830.16,3850.94,3827.89,3842.44,10112954200
2017-09-21,3843.26,3860.8,3837.38,3837.82,11109819200
2017-09-22,3826.46,3842.25,3816.82,3837.73,10061980200
2017-09-25,3829.22,3835.39,3811.12,3817.79,10394897600
2017-09-26,3810.33,3821.69,3808.38,3820.78,8186940700
2017-09-27,3818.96,3832.57,3818.82,3821.2,8565581100
2017-09-28,3821.59,3827.33,3813.75,3822.54,9354406900
2017-09-29,3825.2,3852.22,3825.2,3836.5,9330602800
2017-10-09,3910.12,3918.84,3876.03,3882.21,13553585100
2017-10-10,3883.0,3900.74,3855.47,3889.86,11253258600
2017-10-11,3886.82,3913.07,3885.5,3902.69,10441815100
2017-10-12,3902.02,3917.44,3897.55,3912.95,9434092100
2017-10-13,3912.98,3927.17,3908.89,3921.0,9014206800
2017-10-16,3926.28,3947.42,3913.32,3913.45,12135503300
2017-10-17,3910.79,3924.61,3900.48,3913.07,8224122700
2017-10-18,3914.82,3944.41,3914.82,3944.16,10096984100
2017-10-19,3940.58,3944.04,3923.65,3931.25,10652725200
2017-10-20,3918.53,3928.96,3910.2,3926.85,7298018000
2017-10-23,3930.89,3936.27,3920.66,3930.8,8148498000
2017-10-24,3926.23,3959.5,3922.03,3959.4,9305815400
2017-10-25,3958.17,3978.09,3954.0,3976.95,8820545800
2017-10-26,3980.05,4013.6,3973.55,3993.58,12989546500
2017-10-27,3992.55,4024.46,3991.35,4021.97,12667284600
2017-10-30,4022.16,4033.34,3960.27,4009.72,15738760300
2017-10-31,3995.39,4009.28,3983.26,4006.72,10917877900
2017-11-01,4007.91,4032.46,3991.32,3996.62,13041738000
2017-11-02,3994.1,3999.23,3971.38,3997.13,12610057900
2017-11-03,3992.35,3999.34,3963.03,3992.7,12940443900
2017-11-06,3989.18,4021.64,3975.41,4020.89,12208115900
2017-11-07,4022.4,4064.22,4021.36,4054.25,15211666300
2017-11-08,4051.49,4089.15,4040.58,4048.01,15082771900
2017-11-09,4043.07,4076.61,4038.4,4075.9,12105633500
2017-11-10,4070.28,4116.71,4067.66,4111.91,14181716500
2017-11-13,4115.55,4137.65,4115.55,4128.07,15144630900
2017-11-14,4129.27,4133.55,4086.89,4099.35,14323693600
2017-11-15,4084.21,4102.81,4055.72,4073.67,12063569600
2017-11-16,4063.49,4107.62,4062.27,4105.01,12138441400
2017-11-17,4094.08,4122.38,4081.37,4120.85,19178411900
2017-11-20,4093.73,4144.51,4060.96,4143.83,13744725800
2017-11-21,4131.85,4220.26,4129.98,4217.7,18035082100
2017-11-22,4228.37,4260.64,4191.15,4227.57,18647700300
2017-11-23,4213.38,4214.19,4086.9,4102.4,17814722800
2017-11-24,4089.47,4116.59,4057.49,4104.2,13085804000
2017-11-27,4088.93,4088.93,4037.15,4049.95,14345526800
2017-11-28,4034.21,4056.48,4010.3,4055.82,10205809500
2017-11-29,4061.36,4069.24,4004.69,4053.75,12455364200
2017-11-30,4034.01,4052.8,3988.0,4006.1,10798334500
2017-12-01,4003.56,4027.11,3984.38,3998.14,9738691300
2017-12-04,3989.05,4032.99,3982.32,4018.86,10264721900
2017-12-05,4007.94,4045.93,4006.54,4040.17,15408707600
2017-12-06,4027.12,4031.75,3964.81,4015.82,10928620500
2017-12-07,4003.58,4017.95,3955.99,3971.06,9025404500
2017-12-08,3962.83,4014.14,3955.44,4003.38,8928286100
2017-12-11,4006.88,4069.5,4005.27,4069.5,9714894600
2017-12-12,4068.5,4070.15,4015.46,4016.02,8433871800
2017-12-13,4013.83,4052.69,4004.74,4050.09,7754613100
2017-12-14,4050.9,4057.62,4013.86,4026.15,8076886200
2017-12-15,4018.73,4020.27,3974.93,3980.86,8904438900
2017-12-18,3983.3,4008.07,3967.93,3985.29,7785337500
2017-12-19,3985.82,4035.63,3985.82,4035.33,7752898500
2017-12-20,4036.02,4044.85,4015.63,4030.49,9060450300
2017-12-21,4023.08,4080.78,4014.65,4067.85,9683608900
2017-12-22,4064.91,4076.8,4048.49,4054.6,7347368400
2017-12-25,4057.42,4086.93,4026.45,4041.54,9192696200
2017-12-26,4040.62,4056.86,4015.3,4053.62,9111879000
2017-12-27,4045.28,4047.74,3986.74,3991.21,10515357700
2017-12-28,3993.0,4036.7,3980.24,4018.9,11854288600
2017-12-29,4022.88,4043.14,4012.88,4030.86,9048668300
2018-01-02,4045.21,4087.78,4045.21,4087.4,14693543500
2018-01-03,4091.46,4140.05,4088.73,4111.39,15185221800
2018-01-04,4114.12,4137.64,4105.89,4128.81,13454379400
2018-01-05,4133.34,4151.28,4123.28,4138.75,14900987200
2018-01-08,4140.85,4166.32,4127.31,4160.16,17387766600
2018-01-09,4157.54,4191.28,4153.5,4189.3,13903429400
2018-01-10,4187.2,4211.06,4175.14,4207.81,15112166600
2018-01-11,4197.11,4211.8,4181.96,4205.59,12157853900
2018-01-12,4205.14,4227.39,4199.02,4225.0,11135479400
2018-01-15,4229.84,4262.93,4216.36,4225.24,17090789700
2018-01-16,4215.62,4260.21,4213.13,4258.47,16149496300
2018-01-17,4261.78,4283.34,4230.54,4248.12,21431103200
2018-01-18,4259.38,4292.64,4246.68,4271.42,17203284600
2018-01-19,4281.94,4316.57,4269.62,4285.4,20949057000
2018-01-22,4276.48,4338.48,4275.9,4336.6,17464319500
2018-01-23,4346.89,4383.57,4346.79,4382.61,20186758500
2018-01-24,4389.46,4397.82,4349.09,4389.88,21981888900
2018-01-25,4381.98,4392.2,4336.24,4365.08,19537495000
2018-01-26,4352.22,4403.34,4351.49,4381.3,17722723700
2018-01-29,4387.06,4395.9,4287.11,4302.02,19110035400
2018-01-30,4286.68,4308.51,4251.57,4256.1,13903473000
2018-01-31,4234.11,4287.86,4232.77,4275.9,14521016400
2018-02-01,4276.34,4287.39,4214.29,4245.9,19000293400
2018-02-02,4213.94,4271.77,4181.78,4271.23,14606682700
2018-02-05,4204.46,4274.15,4200.14,4274.15,16134779900
2018-02-06,4182.33,4211.52,4131.56,4148.89,21491045000
2018-02-07,4205.74,4212.57,4048.42,4050.5,20312749300
2018-02-08,4022.88,4071.66,3974.68,4012.05,15926998500
2018-02-09,3896.17,3911.29,3759.15,3840.65,20634982800
2018-02-12,3846.27,3907.84,3828.07,3890.1,11618263700
2018-02-13,3925.6,3986.98,3925.6,3935.63,11256588500
2018-02-14,3945.09,3971.4,3923.13,3966.96,7108133800
2018-02-22,4020.97,4058.79,4009.92,4052.73,10581157100
2018-02-23,4061.76,4085.2,4035.23,4071.09,9945874600
2018-02-26,4093.4,4128.74,4048.98,4118.42,13788100100
2018-02-27,4120.87,4120.87,4051.8,4058.98,12593447000
2018-02-28,4016.79,4051.71,3991.71,4023.64,10934359300
2018-03-01,3994.87,4061.03,3986.9,4049.09,11019985200
2018-03-02,4014.95,4044.42,4006.94,4016.46,9616500000
2018-03-05,4021.66,4042.84,3995.87,4018.1,8795254800
2018-03-06,4034.98,4067.55,3998.93,4066.56,13876244400
2018-03-07,4063.5,4089.7,4027.94,4036.65,10695242600
2018-03-08,4038.95,4078.23,4029.71,4077.6,9115581000
2018-03-09,4088.07,4110.67,4076.45,4108.86,11370180800
2018-03-12,4130.71,4139.53,4112.77,4127.67,14090673900
2018-03-13,4124.33,4130.28,4087.56,4091.25,11176643000
2018-03-14,4076.06,4089.09,4066.49,4073.34,9901340900
2018-03-15,4058.71,4098.99,4058.71,4096.16,8816115600
2018-03-16,4096.89,4110.04,4055.82,4056.42,8489618800
2018-03-19,4054.62,4074.52,4033.52,4074.25,8150288200
2018-03-20,4045.74,4080.19,4040.31,4077.7,8060528000
2018-03-21,4097.02,4110.12,4046.24,4061.05,9760948800
2018-03-22,4062.07,4072.38,4003.72,4020.35,8909525900
2018-03-23,3896.74,3928.51,3834.94,3904.94,18008044900
2018-03-26,3862.7,3883.9,3829.92,3879.89,11513912800
2018-03-27,3927.49,3936.78,3881.87,3913.27,11370071100
2018-03-28,3865.04,3907.28,3835.88,3842.72,10149490800
2018-03-29,3854.59,3913.96,3794.26,3894.05,11662906600
2018-03-30,3893.75,3915.35,3879.21,3898.5,9751227000
2018-04-02,3897.0,3937.02,3882.89,3886.92,11124266600
2018-04-03,3850.16,3878.15,3839.93,3862.48,9513736900
2018-04-04,3873.63,3898.61,3852.5,3854.86,8873060900
2018-04-09,3851.96,3870.67,3827.41,3852.93,8410546200
2018-04-10,3860.72,3927.42,3851.8,3927.17,10617372200
2018-04-11,3934.17,3958.71,3924.96,3938.34,11193302100
2018-04-12,3935.67,3937.78,3896.18,3898.64,8269949000
2018-04-13,3920.74,3929.95,3866.19,3871.14,7154420300
2018-04-16,3862.47,3869.16,3789.61,3808.86,9921777000
2018-04-17,3812.88,3822.63,3745.44,3748.64,9061079000
2018-04-18,3785.31,3789.66,3708.11,3766.28,10667670600
2018-04-19,3774.78,3824.03,3767.8,3811.84,9905406000
2018-04-20,3801.21,3815.44,3750.1,3760.85,9928292500
2018-04-23,3754.69,3787.4,3735.18,3766.33,9035629100
2018-04-24,3769.88,3854.43,3769.88,3843.49,11421952500
2018-04-25,3824.59,3838.69,3817.03,3828.7,7817261200
2018-04-26,3823.39,3828.71,3744.88,3755.49,8715064100
2018-04-27,3771.04,3776.98,3714.64,3756.88,8953172600
2018-05-02,3769.92,3787.3,3744.55,3763.65,8330103500
2018-05-03,3756.17,3797.53,3732.37,3793.0,9396111800
2018-05-04,3784.32,3801.52,3770.94,3774.6,7155428800
2018-05-07,3782.54,3834.59,3776.03,3834.19,8728619500
2018-05-08,3834.61,3892.07,3833.73,3878.68,9421515700
2018-05-09,3876.13,3878.94,3855.74,3871.62,6671296600
2018-05-10,3882.84,3894.49,3867.31,3893.06,7066780900
2018-05-11,3902.15,3903.34,3871.95,3872.84,7335660400
2018-05-14,3886.87,3919.3,3886.87,3909.29,8197599900
2018-05-15,3920.14,3924.34,3892.92,3924.1,7604955500
2018-05-16,3909.82,3923.34,3889.19,3892.84,7191364600
2018-05-17,3895.49,3899.51,3858.85,3864.05,5903012300
2018-05-18,3860.16,3903.06,3841.9,3903.06,7261395600
2018-05-21,3925.54,3937.46,3913.6,3921.24,9264173700
2018-05-22,3918.82,3918.82,3881.17,3906.21,7536877800
2018-05-23,3898.27,3898.27,3854.58,3854.58,8372231900
2018-05-24,3853.29,3859.1,3823.92,3827.22,6834502200
2018-05-25,3823.74,3841.12,3804.14,3816.5,7083638600
2018-05-28,3816.26,3846.55,3799.32,3833.26,7152113200
2018-05-29,3824.19,3841.78,3800.68,3804.01,8155266200
2018-05-30,3755.18,3767.89,3722.07,3723.37,8791328500
2018-05-31,3749.3,3804.79,3742.53,3802.38,9266689400
2018-06-01,3789.67,3802.54,3753.84,3770.59,7782181300
2018-06-04,3785.19,3813.41,3776.62,3807.58,7662434100
2018-06-05,3811.28,3845.56,3800.93,3845.32,7868736000
2018-06-06,3839.68,3848.33,3830.9,3837.35,7311723700
2018-06-07,3846.94,3859.85,3827.69,3831.01,8025614700
2018-06-08,3819.45,3819.46,3759.27,3779.62,8333733500
2018-06-11,3770.21,3792.55,3756.52,3779.98,6870983400
2018-06-12,3783.19,3830.47,3765.26,3825.95,7320624400
2018-06-13,3814.62,3817.45,3782.07,3788.34,6637797000
2018-06-14,3774.64,3808.16,3759.25,3773.37,6847132200
2018-06-15,3763.04,3780.34,3737.43,3753.43,8548889300
2018-06-19,3702.67,3712.82,3583.02,3621.12,16070654200
2018-06-20,3602.55,3649.34,3578.17,3635.44,8671809800
2018-06-21,3633.56,3673.56,3589.49,3592.96,9390855200
2018-06-22,3567.89,3609.08,3542.46,3608.9,7511786400
2018-06-25,3625.8,3631.02,3559.03,3560.48,7987707800
2018-06-26,3521.59,3541.78,3478.21,3531.11,8498526900
2018-06-27,3525.13,3537.66,3441.78,3459.26,8149181700
2018-06-28,3434.94,3477.06,3416.95,3423.53,7591805100
2018-06-29,3431.96,3512.38,3425.22,3510.98,7725703100
2018-07-02,3504.46,3506.9,3383.5,3407.96,8435144900
2018-07-03,3410.48,3422.04,3319.29,3409.28,9527869300
2018-07-04,3398.78,3418.33,3359.09,3363.75,7515799700
2018-07-05,3365.56,3398.48,3330.71,3342.44,8158798100
2018-07-06,3347.06,3396.25,3295.73,3365.12,8609757900
2018-07-09,3378.91,3459.32,3378.91,3459.18,7660154500
2018-07-10,3464.91,3474.14,3437.27,3467.52,6954882300
2018-07-11,3398.93,3427.57,3375.14,3407.53,7204095000
2018-07-12,3403.33,3499.1,3403.33,3481.06,9635356400
2018-07-13,3488.5,3499.76,3474.91,3492.69,7295589700
2018-07-16,3488.97,3506.24,3459.73,3472.09,6828199900
2018-07-17,3466.42,3467.18,3420.97,3449.38,6198307600
2018-07-18,3456.61,3479.26,3430.16,3431.32,6653033000
2018-07-19,3444.8,3466.51,3417.96,3428.34,6847771600
2018-07-20,3426.46,3505.93,3398.95,3492.89,10198472700
2018-07-23,3471.86,3527.53,3464.65,3525.75,11903662700
2018-07-24,3530.66,3596.51,3530.66,3581.71,15691243500
2018-07-25,3589.51,3589.98,3566.31,3577.75,9675850100
2018-07-26,3583.32,3593.92,3528.64,3536.25,9034964100
2018-07-27,3533.77,3545.41,3512.7,3521.23,7017810400
2018-07-30,3520.85,3550.9,3489.55,3515.08,8211699500
2018-07-31,3510.47,3528.15,3493.16,3517.66,6798081700
